LocationAbbr,LocationDesc,DataSource,Topic,DataValueUnit,DataValueType,DataValue,DataValueAlt
NM,New Mexico,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
NM,New Mexico,BRFSS,Diabetes,%,Age-adjusted Prevalence,65.7,65.7
NM,New Mexico,BRFSS,Diabetes,%,Age-adjusted Prevalence,57.6,57.6
NM,New Mexico,BRFSS,Diabetes,%,Age-adjusted Prevalence,59.5,59.5
OH,Ohio,BRFSS,Diabetes,%,Age-adjusted Prevalence,67.3,67.3
NM,New Mexico,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
NM,New Mexico,BRFSS,Diabetes,%,Age-adjusted Prevalence,72.4,72.4
NM,New Mexico,BRFSS,Diabetes,%,Age-adjusted Prevalence,62.1,62.1
NM,New Mexico,BRFSS,Diabetes,%,Age-adjusted Prevalence,70.6,70.6
NV,Nevada,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
NV,Nevada,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
NV,Nevada,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
NV,Nevada,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
NV,Nevada,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
NV,Nevada,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
NV,Nevada,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
NV,Nevada,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
NY,New York,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
NY,New York,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
NY,New York,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
NY,New York,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
NY,New York,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
NY,New York,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
NY,New York,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
NY,New York,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
OH,Ohio,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
OH,Ohio,BRFSS,Diabetes,%,Age-adjusted Prevalence,59.3,59.3
OH,Ohio,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
OH,Ohio,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
OH,Ohio,BRFSS,Diabetes,%,Age-adjusted Prevalence,63.3,63.3
OH,Ohio,BRFSS,Diabetes,%,Age-adjusted Prevalence,60.4,60.4
OK,Oklahoma,BRFSS,Diabetes,%,Age-adjusted Prevalence,84.7,84.7
OK,Oklahoma,BRFSS,Diabetes,%,Age-adjusted Prevalence,72.9,72.9
OK,Oklahoma,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
OK,Oklahoma,BRFSS,Diabetes,%,Age-adjusted Prevalence,66.8,66.8
OK,Oklahoma,BRFSS,Diabetes,%,Age-adjusted Prevalence,76.5,76.5
OK,Oklahoma,BRFSS,Diabetes,%,Age-adjusted Prevalence,85.2,85.2
OK,Oklahoma,BRFSS,Diabetes,%,Age-adjusted Prevalence,71.3,71.3
OK,Oklahoma,BRFSS,Diabetes,%,Age-adjusted Prevalence,62.2,62.2
OR,Oregon,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
OR,Oregon,BRFSS,Diabetes,%,Age-adjusted Prevalence,67.1,67.1
OR,Oregon,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
OR,Oregon,BRFSS,Diabetes,%,Age-adjusted Prevalence,55.6,55.6
SD,South Dakota,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
OR,Oregon,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
OR,Oregon,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
OR,Oregon,BRFSS,Diabetes,%,Age-adjusted Prevalence,64.1,64.1
OR,Oregon,BRFSS,Diabetes,%,Age-adjusted Prevalence,65.2,65.2
PA,Pennsylvania,BRFSS,Diabetes,%,Age-adjusted Prevalence,76.5,76.5
PA,Pennsylvania,BRFSS,Diabetes,%,Age-adjusted Prevalence,50.4,50.4
PA,Pennsylvania,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
PA,Pennsylvania,BRFSS,Diabetes,%,Age-adjusted Prevalence,52.5,52.5
PA,Pennsylvania,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
PA,Pennsylvania,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
PA,Pennsylvania,BRFSS,Diabetes,%,Age-adjusted Prevalence,50.7,50.7
PA,Pennsylvania,BRFSS,Diabetes,%,Age-adjusted Prevalence,49,49
PR,Puerto Rico,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
PR,Puerto Rico,BRFSS,Diabetes,%,Age-adjusted Prevalence,15.6,15.6
PR,Puerto Rico,BRFSS,Diabetes,%,Age-adjusted Prevalence,29.4,29.4
PR,Puerto Rico,BRFSS,Diabetes,%,Age-adjusted Prevalence,53,53
PR,Puerto Rico,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
PR,Puerto Rico,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
PR,Puerto Rico,BRFSS,Diabetes,%,Age-adjusted Prevalence,29.3,29.3
PR,Puerto Rico,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
RI,Rhode Island,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
RI,Rhode Island,BRFSS,Diabetes,%,Age-adjusted Prevalence,53.3,53.3
RI,Rhode Island,BRFSS,Diabetes,%,Age-adjusted Prevalence,57,57
RI,Rhode Island,BRFSS,Diabetes,%,Age-adjusted Prevalence,44,44
RI,Rhode Island,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
RI,Rhode Island,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
RI,Rhode Island,BRFSS,Diabetes,%,Age-adjusted Prevalence,49.9,49.9
RI,Rhode Island,BRFSS,Diabetes,%,Age-adjusted Prevalence,47.9,47.9
SC,South Carolina,BRFSS,Diabetes,%,Age-adjusted Prevalence,44.9,44.9
SC,South Carolina,BRFSS,Diabetes,%,Age-adjusted Prevalence,57.4,57.4
SC,South Carolina,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
SC,South Carolina,BRFSS,Diabetes,%,Age-adjusted Prevalence,59.6,59.6
SC,South Carolina,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
SC,South Carolina,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
SC,South Carolina,BRFSS,Diabetes,%,Age-adjusted Prevalence,56.6,56.6
SC,South Carolina,BRFSS,Diabetes,%,Age-adjusted Prevalence,61.1,61.1
SD,South Dakota,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
SD,South Dakota,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
SD,South Dakota,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
SD,South Dakota,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
SD,South Dakota,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
SD,South Dakota,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
TN,Tennessee,BRFSS,Diabetes,%,Age-adjusted Prevalence,62.7,62.7
TN,Tennessee,BRFSS,Diabetes,%,Age-adjusted Prevalence,62,62
TN,Tennessee,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
TN,Tennessee,BRFSS,Diabetes,%,Age-adjusted Prevalence,46.2,46.2
TN,Tennessee,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
TN,Tennessee,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
TN,Tennessee,BRFSS,Diabetes,%,Age-adjusted Prevalence,55.1,55.1
TN,Tennessee,BRFSS,Diabetes,%,Age-adjusted Prevalence,53.4,53.4
TX,Texas,BRFSS,Diabetes,%,Age-adjusted Prevalence,73.8,73.8
TX,Texas,BRFSS,Diabetes,%,Age-adjusted Prevalence,56.1,56.1
TX,Texas,BRFSS,Diabetes,%,Age-adjusted Prevalence,39.6,39.6
TX,Texas,BRFSS,Diabetes,%,Age-adjusted Prevalence,42.3,42.3
TX,Texas,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
TX,Texas,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
TX,Texas,BRFSS,Diabetes,%,Age-adjusted Prevalence,45.6,45.6
TX,Texas,BRFSS,Diabetes,%,Age-adjusted Prevalence,48.9,48.9
US,United States,BRFSS,Diabetes,%,Age-adjusted Prevalence,56.2,56.2
US,United States,BRFSS,Diabetes,%,Age-adjusted Prevalence,57.9,57.9
US,United States,BRFSS,Diabetes,%,Age-adjusted Prevalence,56,56
UT,Utah,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
UT,Utah,BRFSS,Diabetes,%,Age-adjusted Prevalence,57.9,57.9
UT,Utah,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
UT,Utah,BRFSS,Diabetes,%,Age-adjusted Prevalence,64.9,64.9
UT,Utah,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
UT,Utah,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
UT,Utah,BRFSS,Diabetes,%,Age-adjusted Prevalence,61.6,61.6
UT,Utah,BRFSS,Diabetes,%,Age-adjusted Prevalence,64,64
VA,Virginia,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
VA,Virginia,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
VA,Virginia,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
VA,Virginia,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
VA,Virginia,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
FL,Florida,BRFSS,Diabetes,%,Crude Prevalence,11.1,11.1
VA,Virginia,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
VA,Virginia,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
VA,Virginia,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
VI,Virgin Islands,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
VI,Virgin Islands,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
VI,Virgin Islands,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
VI,Virgin Islands,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
VI,Virgin Islands,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
VI,Virgin Islands,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
VI,Virgin Islands,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
VI,Virgin Islands,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
VT,Vermont,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
VT,Vermont,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
VT,Vermont,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
VT,Vermont,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
VT,Vermont,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
VT,Vermont,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
VT,Vermont,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
VT,Vermont,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
WA,Washington,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
WA,Washington,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
WA,Washington,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
WA,Washington,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
WA,Washington,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
WA,Washington,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
WA,Washington,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
WA,Washington,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
WI,Wisconsin,BRFSS,Diabetes,%,Age-adjusted Prevalence,52.3,52.3
WI,Wisconsin,BRFSS,Diabetes,%,Age-adjusted Prevalence,61.5,61.5
WI,Wisconsin,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
WI,Wisconsin,BRFSS,Diabetes,%,Age-adjusted Prevalence,52.1,52.1
WI,Wisconsin,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
WI,Wisconsin,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
WI,Wisconsin,BRFSS,Diabetes,%,Age-adjusted Prevalence,52.9,52.9
WI,Wisconsin,BRFSS,Diabetes,%,Age-adjusted Prevalence,56.4,56.4
WV,West Virginia,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
WV,West Virginia,BRFSS,Diabetes,%,Age-adjusted Prevalence,55.6,55.6
WV,West Virginia,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
WV,West Virginia,BRFSS,Diabetes,%,Age-adjusted Prevalence,51.4,51.4
AK,Alaska,BRFSS,Diabetes,%,Crude Prevalence,63.5,63.5
WV,West Virginia,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
WV,West Virginia,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
WV,West Virginia,BRFSS,Diabetes,%,Age-adjusted Prevalence,56.4,56.4
WV,West Virginia,BRFSS,Diabetes,%,Age-adjusted Prevalence,56.1,56.1
WY,Wyoming,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
WY,Wyoming,BRFSS,Diabetes,%,Age-adjusted Prevalence,54.2,54.2
WY,Wyoming,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
WY,Wyoming,BRFSS,Diabetes,%,Age-adjusted Prevalence,63.1,63.1
WY,Wyoming,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
WY,Wyoming,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
WY,Wyoming,BRFSS,Diabetes,%,Age-adjusted Prevalence,59.7,59.7
WY,Wyoming,BRFSS,Diabetes,%,Age-adjusted Prevalence,64.2,64.2
AK,Alaska,BRFSS,Diabetes,%,Crude Prevalence,,
AK,Alaska,BRFSS,Diabetes,%,Crude Prevalence,64.5,64.5
AK,Alaska,BRFSS,Diabetes,%,Crude Prevalence,,
AK,Alaska,BRFSS,Diabetes,%,Crude Prevalence,62.5,62.5
AK,Alaska,BRFSS,Diabetes,%,Crude Prevalence,,
AK,Alaska,BRFSS,Diabetes,%,Crude Prevalence,45.1,45.1
AK,Alaska,BRFSS,Diabetes,%,Crude Prevalence,67.4,67.4
AL,Alabama,BRFSS,Diabetes,%,Crude Prevalence,58.8,58.8
AL,Alabama,BRFSS,Diabetes,%,Crude Prevalence,52.7,52.7
AL,Alabama,BRFSS,Diabetes,%,Crude Prevalence,,
AL,Alabama,BRFSS,Diabetes,%,Crude Prevalence,60.1,60.1
AL,Alabama,BRFSS,Diabetes,%,Crude Prevalence,,
AL,Alabama,BRFSS,Diabetes,%,Crude Prevalence,,
AL,Alabama,BRFSS,Diabetes,%,Crude Prevalence,56.1,56.1
AL,Alabama,BRFSS,Diabetes,%,Crude Prevalence,55.4,55.4
AR,Arkansas,BRFSS,Diabetes,%,Crude Prevalence,49.3,49.3
AR,Arkansas,BRFSS,Diabetes,%,Crude Prevalence,48.6,48.6
AR,Arkansas,BRFSS,Diabetes,%,Crude Prevalence,,
AR,Arkansas,BRFSS,Diabetes,%,Crude Prevalence,52.2,52.2
AR,Arkansas,BRFSS,Diabetes,%,Crude Prevalence,,
AR,Arkansas,BRFSS,Diabetes,%,Crude Prevalence,,
AR,Arkansas,BRFSS,Diabetes,%,Crude Prevalence,50.3,50.3
AR,Arkansas,BRFSS,Diabetes,%,Crude Prevalence,47.9,47.9
AZ,Arizona,BRFSS,Diabetes,%,Crude Prevalence,,
AZ,Arizona,BRFSS,Diabetes,%,Crude Prevalence,55.8,55.8
AZ,Arizona,BRFSS,Diabetes,%,Crude Prevalence,47.4,47.4
AZ,Arizona,BRFSS,Diabetes,%,Crude Prevalence,49.4,49.4
AZ,Arizona,BRFSS,Diabetes,%,Crude Prevalence,,
AZ,Arizona,BRFSS,Diabetes,%,Crude Prevalence,61.1,61.1
AZ,Arizona,BRFSS,Diabetes,%,Crude Prevalence,52.5,52.5
AZ,Arizona,BRFSS,Diabetes,%,Crude Prevalence,55.5,55.5
CA,California,BRFSS,Diabetes,%,Crude Prevalence,,
CA,California,BRFSS,Diabetes,%,Crude Prevalence,58.2,58.2
CA,California,BRFSS,Diabetes,%,Crude Prevalence,46.8,46.8
CA,California,BRFSS,Diabetes,%,Crude Prevalence,59.3,59.3
CA,California,BRFSS,Diabetes,%,Crude Prevalence,,
CA,California,BRFSS,Diabetes,%,Crude Prevalence,,
CA,California,BRFSS,Diabetes,%,Crude Prevalence,58.8,58.8
CA,California,BRFSS,Diabetes,%,Crude Prevalence,68,68
CO,Colorado,BRFSS,Diabetes,%,Crude Prevalence,,
CO,Colorado,BRFSS,Diabetes,%,Crude Prevalence,,
CO,Colorado,BRFSS,Diabetes,%,Crude Prevalence,,
CO,Colorado,BRFSS,Diabetes,%,Crude Prevalence,,
CO,Colorado,BRFSS,Diabetes,%,Crude Prevalence,,
CO,Colorado,BRFSS,Diabetes,%,Crude Prevalence,,
CO,Colorado,BRFSS,Diabetes,%,Crude Prevalence,,
CO,Colorado,BRFSS,Diabetes,%,Crude Prevalence,,
CT,Connecticut,BRFSS,Diabetes,%,Crude Prevalence,40.5,40.5
CT,Connecticut,BRFSS,Diabetes,%,Crude Prevalence,38.4,38.4
CT,Connecticut,BRFSS,Diabetes,%,Crude Prevalence,33.5,33.5
CT,Connecticut,BRFSS,Diabetes,%,Crude Prevalence,41.4,41.4
CT,Connecticut,BRFSS,Diabetes,%,Crude Prevalence,,
CT,Connecticut,BRFSS,Diabetes,%,Crude Prevalence,,
CT,Connecticut,BRFSS,Diabetes,%,Crude Prevalence,39.9,39.9
CT,Connecticut,BRFSS,Diabetes,%,Crude Prevalence,40.3,40.3
DC,District of Columbia,BRFSS,Diabetes,%,Crude Prevalence,51.8,51.8
DC,District of Columbia,BRFSS,Diabetes,%,Crude Prevalence,52,52
DC,District of Columbia,BRFSS,Diabetes,%,Crude Prevalence,,
DC,District of Columbia,BRFSS,Diabetes,%,Crude Prevalence,54.7,54.7
DC,District of Columbia,BRFSS,Diabetes,%,Crude Prevalence,,
DC,District of Columbia,BRFSS,Diabetes,%,Crude Prevalence,,
DC,District of Columbia,BRFSS,Diabetes,%,Crude Prevalence,53.1,53.1
DC,District of Columbia,BRFSS,Diabetes,%,Crude Prevalence,47,47
DE,Delaware,BRFSS,Diabetes,%,Crude Prevalence,54.4,54.4
DE,Delaware,BRFSS,Diabetes,%,Crude Prevalence,54.2,54.2
DE,Delaware,BRFSS,Diabetes,%,Crude Prevalence,,
DE,Delaware,BRFSS,Diabetes,%,Crude Prevalence,36.9,36.9
DE,Delaware,BRFSS,Diabetes,%,Crude Prevalence,,
DE,Delaware,BRFSS,Diabetes,%,Crude Prevalence,,
DE,Delaware,BRFSS,Diabetes,%,Crude Prevalence,45.8,45.8
DE,Delaware,BRFSS,Diabetes,%,Crude Prevalence,42.5,42.5
FL,Florida,BRFSS,Diabetes,%,Crude Prevalence,55.2,55.2
FL,Florida,BRFSS,Diabetes,%,Crude Prevalence,52.9,52.9
FL,Florida,BRFSS,Diabetes,%,Crude Prevalence,37.2,37.2
FL,Florida,BRFSS,Diabetes,%,Crude Prevalence,48.6,48.6
FL,Florida,BRFSS,Diabetes,%,Crude Prevalence,,
FL,Florida,BRFSS,Diabetes,%,Crude Prevalence,,
FL,Florida,BRFSS,Diabetes,%,Crude Prevalence,50.7,50.7
FL,Florida,BRFSS,Diabetes,%,Crude Prevalence,53.1,53.1
GA,Georgia,BRFSS,Diabetes,%,Crude Prevalence,66.3,66.3
GA,Georgia,BRFSS,Diabetes,%,Crude Prevalence,57.3,57.3
GA,Georgia,BRFSS,Diabetes,%,Crude Prevalence,,
GA,Georgia,BRFSS,Diabetes,%,Crude Prevalence,63.2,63.2
GA,Georgia,BRFSS,Diabetes,%,Crude Prevalence,,
GA,Georgia,BRFSS,Diabetes,%,Crude Prevalence,,
GA,Georgia,BRFSS,Diabetes,%,Crude Prevalence,60.2,60.2
GA,Georgia,BRFSS,Diabetes,%,Crude Prevalence,57.6,57.6
GU,Guam,BRFSS,Diabetes,%,Crude Prevalence,,
GU,Guam,BRFSS,Diabetes,%,Crude Prevalence,54.5,54.5
GU,Guam,BRFSS,Diabetes,%,Crude Prevalence,,
GU,Guam,BRFSS,Diabetes,%,Crude Prevalence,44.5,44.5
GU,Guam,BRFSS,Diabetes,%,Crude Prevalence,,
GU,Guam,BRFSS,Diabetes,%,Crude Prevalence,56.1,56.1
GU,Guam,BRFSS,Diabetes,%,Crude Prevalence,49.8,49.8
GU,Guam,BRFSS,Diabetes,%,Crude Prevalence,,
HI,Hawaii,BRFSS,Diabetes,%,Crude Prevalence,,
HI,Hawaii,BRFSS,Diabetes,%,Crude Prevalence,50.5,50.5
HI,Hawaii,BRFSS,Diabetes,%,Crude Prevalence,52.5,52.5
HI,Hawaii,BRFSS,Diabetes,%,Crude Prevalence,50.3,50.3
HI,Hawaii,BRFSS,Diabetes,%,Crude Prevalence,61.3,61.3
HI,Hawaii,BRFSS,Diabetes,%,Crude Prevalence,43.9,43.9
HI,Hawaii,BRFSS,Diabetes,%,Crude Prevalence,50.4,50.4
HI,Hawaii,BRFSS,Diabetes,%,Crude Prevalence,57.7,57.7
IA,Iowa,BRFSS,Diabetes,%,Crude Prevalence,,
IA,Iowa,BRFSS,Diabetes,%,Crude Prevalence,66.1,66.1
IA,Iowa,BRFSS,Diabetes,%,Crude Prevalence,,
IA,Iowa,BRFSS,Diabetes,%,Crude Prevalence,60.6,60.6
IA,Iowa,BRFSS,Diabetes,%,Crude Prevalence,,
IA,Iowa,BRFSS,Diabetes,%,Crude Prevalence,,
IA,Iowa,BRFSS,Diabetes,%,Crude Prevalence,63.2,63.2
IA,Iowa,BRFSS,Diabetes,%,Crude Prevalence,63.8,63.8
ID,Idaho,BRFSS,Diabetes,%,Crude Prevalence,,
ID,Idaho,BRFSS,Diabetes,%,Crude Prevalence,,
ID,Idaho,BRFSS,Diabetes,%,Crude Prevalence,,
ID,Idaho,BRFSS,Diabetes,%,Crude Prevalence,,
ID,Idaho,BRFSS,Diabetes,%,Crude Prevalence,,
ID,Idaho,BRFSS,Diabetes,%,Crude Prevalence,,
ID,Idaho,BRFSS,Diabetes,%,Crude Prevalence,,
ID,Idaho,BRFSS,Diabetes,%,Crude Prevalence,,
IL,Illinois,BRFSS,Diabetes,%,Crude Prevalence,,
IL,Illinois,BRFSS,Diabetes,%,Crude Prevalence,,
IL,Illinois,BRFSS,Diabetes,%,Crude Prevalence,,
IL,Illinois,BRFSS,Diabetes,%,Crude Prevalence,,
IL,Illinois,BRFSS,Diabetes,%,Crude Prevalence,,
IL,Illinois,BRFSS,Diabetes,%,Crude Prevalence,,
IL,Illinois,BRFSS,Diabetes,%,Crude Prevalence,,
IL,Illinois,BRFSS,Diabetes,%,Crude Prevalence,,
IN,Indiana,BRFSS,Diabetes,%,Crude Prevalence,53.9,53.9
IN,Indiana,BRFSS,Diabetes,%,Crude Prevalence,56.5,56.5
IN,Indiana,BRFSS,Diabetes,%,Crude Prevalence,,
IN,Indiana,BRFSS,Diabetes,%,Crude Prevalence,62.7,62.7
IN,Indiana,BRFSS,Diabetes,%,Crude Prevalence,,
IN,Indiana,BRFSS,Diabetes,%,Crude Prevalence,,
IN,Indiana,BRFSS,Diabetes,%,Crude Prevalence,59.5,59.5
IN,Indiana,BRFSS,Diabetes,%,Crude Prevalence,60,60
KS,Kansas,BRFSS,Diabetes,%,Crude Prevalence,57.1,57.1
KS,Kansas,BRFSS,Diabetes,%,Crude Prevalence,58.9,58.9
KS,Kansas,BRFSS,Diabetes,%,Crude Prevalence,,
KS,Kansas,BRFSS,Diabetes,%,Crude Prevalence,62.8,62.8
KS,Kansas,BRFSS,Diabetes,%,Crude Prevalence,,
GU,Guam,BRFSS,Diabetes,%,Age-adjusted Prevalence,42.9,42.9
MN,Minnesota,BRFSS,Diabetes,%,Crude Prevalence,66.5,66.5
KS,Kansas,BRFSS,Diabetes,%,Crude Prevalence,,
KS,Kansas,BRFSS,Diabetes,%,Crude Prevalence,61,61
KS,Kansas,BRFSS,Diabetes,%,Crude Prevalence,62.1,62.1
KY,Kentucky,BRFSS,Diabetes,%,Crude Prevalence,59.4,59.4
KY,Kentucky,BRFSS,Diabetes,%,Crude Prevalence,47.7,47.7
KY,Kentucky,BRFSS,Diabetes,%,Crude Prevalence,,
KY,Kentucky,BRFSS,Diabetes,%,Crude Prevalence,44.4,44.4
KY,Kentucky,BRFSS,Diabetes,%,Crude Prevalence,,
KY,Kentucky,BRFSS,Diabetes,%,Crude Prevalence,,
KY,Kentucky,BRFSS,Diabetes,%,Crude Prevalence,46.1,46.1
KY,Kentucky,BRFSS,Diabetes,%,Crude Prevalence,45.7,45.7
LA,Louisiana,BRFSS,Diabetes,%,Crude Prevalence,57.9,57.9
LA,Louisiana,BRFSS,Diabetes,%,Crude Prevalence,52.1,52.1
LA,Louisiana,BRFSS,Diabetes,%,Crude Prevalence,,
LA,Louisiana,BRFSS,Diabetes,%,Crude Prevalence,59.7,59.7
LA,Louisiana,BRFSS,Diabetes,%,Crude Prevalence,,
LA,Louisiana,BRFSS,Diabetes,%,Crude Prevalence,,
LA,Louisiana,BRFSS,Diabetes,%,Crude Prevalence,55.8,55.8
LA,Louisiana,BRFSS,Diabetes,%,Crude Prevalence,55.2,55.2
MA,Massachusetts,BRFSS,Diabetes,%,Crude Prevalence,59.9,59.9
MA,Massachusetts,BRFSS,Diabetes,%,Crude Prevalence,52,52
MA,Massachusetts,BRFSS,Diabetes,%,Crude Prevalence,55,55
MA,Massachusetts,BRFSS,Diabetes,%,Crude Prevalence,46.4,46.4
MA,Massachusetts,BRFSS,Diabetes,%,Crude Prevalence,,
MA,Massachusetts,BRFSS,Diabetes,%,Crude Prevalence,48.7,48.7
MA,Massachusetts,BRFSS,Diabetes,%,Crude Prevalence,49.2,49.2
MA,Massachusetts,BRFSS,Diabetes,%,Crude Prevalence,47.3,47.3
MD,Maryland,BRFSS,Diabetes,%,Crude Prevalence,,
MD,Maryland,BRFSS,Diabetes,%,Crude Prevalence,,
MD,Maryland,BRFSS,Diabetes,%,Crude Prevalence,,
MD,Maryland,BRFSS,Diabetes,%,Crude Prevalence,,
MD,Maryland,BRFSS,Diabetes,%,Crude Prevalence,,
MD,Maryland,BRFSS,Diabetes,%,Crude Prevalence,,
MD,Maryland,BRFSS,Diabetes,%,Crude Prevalence,,
MD,Maryland,BRFSS,Diabetes,%,Crude Prevalence,,
ME,Maine,BRFSS,Diabetes,%,Crude Prevalence,,
ME,Maine,BRFSS,Diabetes,%,Crude Prevalence,60.3,60.3
ME,Maine,BRFSS,Diabetes,%,Crude Prevalence,,
ME,Maine,BRFSS,Diabetes,%,Crude Prevalence,60.6,60.6
ME,Maine,BRFSS,Diabetes,%,Crude Prevalence,,
ME,Maine,BRFSS,Diabetes,%,Crude Prevalence,,
ME,Maine,BRFSS,Diabetes,%,Crude Prevalence,60.4,60.4
ME,Maine,BRFSS,Diabetes,%,Crude Prevalence,61.2,61.2
MI,Michigan,BRFSS,Diabetes,%,Crude Prevalence,54,54
MI,Michigan,BRFSS,Diabetes,%,Crude Prevalence,56.3,56.3
MI,Michigan,BRFSS,Diabetes,%,Crude Prevalence,,
MI,Michigan,BRFSS,Diabetes,%,Crude Prevalence,52.5,52.5
MI,Michigan,BRFSS,Diabetes,%,Crude Prevalence,,
MI,Michigan,BRFSS,Diabetes,%,Crude Prevalence,,
MI,Michigan,BRFSS,Diabetes,%,Crude Prevalence,54.7,54.7
MI,Michigan,BRFSS,Diabetes,%,Crude Prevalence,56.3,56.3
MN,Minnesota,BRFSS,Diabetes,%,Crude Prevalence,66,66
MN,Minnesota,BRFSS,Diabetes,%,Crude Prevalence,69.6,69.6
