LocationAbbr,LocationDesc,DataSource,Topic,DataValueUnit,DataValueType,DataValue,DataValueAlt
RI,Rhode Island,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,,
RI,Rhode Island,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,31.8,31.8
RI,Rhode Island,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,35.5,35.5
RI,Rhode Island,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,35.4,35.4
SC,South Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,25.5,25.5
SC,South Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,35.6,35.6
SC,South Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,30.7,30.7
SC,South Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,29,29
SC,South Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,38.9,38.9
SC,South Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,39.3,39.3
SC,South Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,32.4,32.4
SC,South Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,34.7,34.7
SD,South Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,,
SD,South Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,39.4,39.4
SD,South Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,30.8,30.8
SD,South Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,26,26
SD,South Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,33.8,33.8
SD,South Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,28.3,28.3
SD,South Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,32.4,32.4
SD,South Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,32.8,32.8
TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,22.2,22.2
TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,36,36
TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,35.7,35.7
TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,29.4,29.4
TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,34.6,34.6
TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,47.9,47.9
TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,32.7,32.7
TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,34,34
TX,Texas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,28,28
TX,Texas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,38.2,38.2
TX,Texas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,27.4,27.4
TX,Texas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,28.4,28.4
TX,Texas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,37.3,37.3
TX,Texas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,55.5,55.5
TX,Texas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,33.2,33.2
TX,Texas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,36.2,36.2
US,United States,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,39.9,39.9
US,United States,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,28.4,28.4
US,United States,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,34.2,34.2
UT,Utah,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,53,53
UT,Utah,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,47.2,47.2
UT,Utah,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,36.4,36.4
UT,Utah,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,34,34
UT,Utah,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,45.2,45.2
UT,Utah,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,48.7,48.7
UT,Utah,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,40.4,40.4
UT,Utah,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,40.5,40.5
VA,Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,25.9,25.9
VA,Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,39.9,39.9
VA,Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,33,33
VA,Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,28.9,28.9
VA,Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,32,32
VA,Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,45.9,45.9
VA,Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,34.4,34.4
VA,Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,35.6,35.6
VI,Virgin Islands,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,,
VI,Virgin Islands,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,,
VI,Virgin Islands,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,,
VI,Virgin Islands,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,,
VI,Virgin Islands,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,,
VI,Virgin Islands,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,,
VI,Virgin Islands,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,,
VI,Virgin Islands,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,,
VT,Vermont,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,,
VT,Vermont,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,46.1,46.1
VT,Vermont,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,34.6,34.6
VT,Vermont,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,30,30
VT,Vermont,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,49.4,49.4
VT,Vermont,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,41.3,41.3
VT,Vermont,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,38,38
VT,Vermont,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,38,38
WA,Washington,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,25.6,25.6
WA,Washington,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,43.9,43.9
WA,Washington,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,27.5,27.5
WA,Washington,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,28.4,28.4
WA,Washington,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,25.5,25.5
WA,Washington,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,49.6,49.6
WA,Washington,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,36,36
WA,Washington,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,35.4,35.4
WI,Wisconsin,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,24.1,24.1
WI,Wisconsin,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,38.3,38.3
WI,Wisconsin,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,33.8,33.8
WI,Wisconsin,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,25.5,25.5
WI,Wisconsin,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,,
WI,Wisconsin,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,54.7,54.7
WI,Wisconsin,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,31.8,31.8
WI,Wisconsin,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,31.4,31.4
WV,West Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,26.7,26.7
WV,West Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,34.6,34.6
WV,West Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,33.2,33.2
WV,West Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,25.4,25.4
WV,West Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,36,36
WV,West Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,,
WV,West Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,30,30
WV,West Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,29.8,29.8
WY,Wyoming,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,,
WY,Wyoming,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,39.7,39.7
WY,Wyoming,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,34.9,34.9
WY,Wyoming,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,31,31
WY,Wyoming,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,42.4,42.4
WY,Wyoming,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,26.3,26.3
WY,Wyoming,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,35.1,35.1
WY,Wyoming,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,35.3,35.3
AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,26.8,26.8
AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,39.4,39.4
AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,28.2,28.2
AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,23.2,23.2
AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,29.3,29.3
AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,27.6,27.6
AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,25.6,25.6
AL,Alabama,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,40.7,40.7
AL,Alabama,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,31.8,31.8
AL,Alabama,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,26,26
AL,Alabama,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,32.4,32.4
AL,Alabama,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,27.6,27.6
AL,Alabama,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,23.7,23.7
AL,Alabama,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,32.1,32.1
AL,Alabama,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,29.5,29.5
AR,Arkansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,38.8,38.8
AR,Arkansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,31.2,31.2
AR,Arkansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,21.3,21.3
AR,Arkansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,30.6,30.6
AR,Arkansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,30.2,30.2
AR,Arkansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,16.7,16.7
AR,Arkansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,30.9,30.9
AR,Arkansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,31.2,31.2
AZ,Arizona,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,27.3,27.3
AZ,Arizona,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,25.7,25.7
AZ,Arizona,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,35.4,35.4
AZ,Arizona,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,24.6,24.6
AZ,Arizona,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
AZ,Arizona,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,28.8,28.8
AZ,Arizona,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,25,25
AZ,Arizona,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,20.4,20.4
CA,California,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,33.1,33.1
CA,California,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,24.3,24.3
CA,California,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,31.1,31.1
CA,California,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,23.1,23.1
CA,California,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,27.9,27.9
CA,California,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,10.8,10.8
CA,California,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,23.7,23.7
CA,California,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,21.4,21.4
CO,Colorado,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,34.1,34.1
CO,Colorado,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,20,20
CO,Colorado,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,27.3,27.3
CO,Colorado,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,21,21
CO,Colorado,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,23.7,23.7
CO,Colorado,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,17.2,17.2
CO,Colorado,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,20.5,20.5
CO,Colorado,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,18.3,18.3
CT,Connecticut,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,32.1,32.1
CT,Connecticut,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,23.2,23.2
CT,Connecticut,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,33.8,33.8
CT,Connecticut,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,25.1,25.1
CT,Connecticut,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,32.8,32.8
CT,Connecticut,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,15,15
CT,Connecticut,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,24.2,24.2
CT,Connecticut,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,21.9,21.9
DC,District of Columbia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,37.4,37.4
DC,District of Columbia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,28.5,28.5
DC,District of Columbia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,16,16
DC,District of Columbia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,19.1,19.1
DC,District of Columbia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,34.4,34.4
DC,District of Columbia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,15.7,15.7
DC,District of Columbia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,24,24
DC,District of Columbia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,10.9,10.9
DE,Delaware,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,38.7,38.7
DE,Delaware,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,28.7,28.7
DE,Delaware,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,24.4,24.4
DE,Delaware,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,28.8,28.8
DE,Delaware,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,36.2,36.2
DE,Delaware,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,17.6,17.6
DE,Delaware,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,28.7,28.7
DE,Delaware,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,26.6,26.6
FL,Florida,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,36.5,36.5
FL,Florida,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,25.5,25.5
FL,Florida,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,28,28
FL,Florida,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,27.5,27.5
FL,Florida,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,26.9,26.9
FL,Florida,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,14.7,14.7
FL,Florida,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,26.5,26.5
FL,Florida,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,24.4,24.4
GA,Georgia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,37,37
GA,Georgia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,28.9,28.9
GA,Georgia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,26.5,26.5
GA,Georgia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,26.6,26.6
GA,Georgia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,29.5,29.5
GA,Georgia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,14.4,14.4
GA,Georgia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,27.8,27.8
GA,Georgia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,24.3,24.3
GU,Guam,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
GU,Guam,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,25.2,25.2
GU,Guam,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,23.6,23.6
GU,Guam,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,28.4,28.4
GU,Guam,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,32.2,32.2
GU,Guam,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,27.1,27.1
GU,Guam,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,27,27
GU,Guam,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,16.7,16.7
HI,Hawaii,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
HI,Hawaii,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,19.4,19.4
HI,Hawaii,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,26.8,26.8
HI,Hawaii,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,24.8,24.8
HI,Hawaii,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,34.2,34.2
HI,Hawaii,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,18.7,18.7
HI,Hawaii,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,22.2,22.2
HI,Hawaii,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,18.4,18.4
IA,Iowa,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,29.5,29.5
IA,Iowa,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,27.7,27.7
IA,Iowa,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,33.3,33.3
IA,Iowa,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,30,30
IA,Iowa,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,36,36
IA,Iowa,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,15.6,15.6
IA,Iowa,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,28.8,28.8
IA,Iowa,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,28.7,28.7
ID,Idaho,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
ID,Idaho,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,27.8,27.8
ID,Idaho,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,40.3,40.3
ID,Idaho,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,26.5,26.5
ID,Idaho,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,36.4,36.4
ID,Idaho,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,31.9,31.9
ID,Idaho,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,27,27
ID,Idaho,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,25.7,25.7
IL,Illinois,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,38,38
IL,Illinois,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,26.3,26.3
IL,Illinois,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,29.3,29.3
IL,Illinois,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,27.6,27.6
IL,Illinois,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,38.2,38.2
IL,Illinois,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
IL,Illinois,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,27,27
IL,Illinois,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,25.3,25.3
IN,Indiana,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,43.1,43.1
IN,Indiana,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,30.8,30.8
IN,Indiana,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,31.9,31.9
IN,Indiana,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,30.8,30.8
IN,Indiana,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,44.9,44.9
IN,Indiana,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,27.6,27.6
IN,Indiana,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,30.8,30.8
IN,Indiana,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,29.1,29.1
KS,Kansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,41.8,41.8
KS,Kansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,29,29
KS,Kansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,32.2,32.2
KS,Kansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,30.1,30.1
KS,Kansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,35.8,35.8
KS,Kansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,22.1,22.1
KS,Kansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,29.6,29.6
KS,Kansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,28.9,28.9
KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,43.3,43.3
KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,31.3,31.3
KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,24.5,24.5
