LocationAbbr,LocationDesc,DataSource,Topic,DataValueUnit,DataValueType,DataValue,DataValueAlt
WI,Wisconsin,BRFSS,Cancer,%,Age-adjusted Prevalence,,
WI,Wisconsin,BRFSS,Cancer,%,Age-adjusted Prevalence,69.1,69.1
WI,Wisconsin,BRFSS,Cancer,%,Age-adjusted Prevalence,,
WI,Wisconsin,BRFSS,Cancer,%,Age-adjusted Prevalence,68.5,68.5
WV,West Virginia,BRFSS,Cancer,%,Age-adjusted Prevalence,74.3,74.3
WV,West Virginia,BRFSS,Cancer,%,Age-adjusted Prevalence,62.4,62.4
WV,West Virginia,BRFSS,Cancer,%,Age-adjusted Prevalence,,
WV,West Virginia,BRFSS,Cancer,%,Age-adjusted Prevalence,62.2,62.2
WV,West Virginia,BRFSS,Cancer,%,Age-adjusted Prevalence,,
WV,West Virginia,BRFSS,Cancer,%,Age-adjusted Prevalence,,
WV,West Virginia,BRFSS,Cancer,%,Age-adjusted Prevalence,62.2,62.2
WV,West Virginia,BRFSS,Cancer,%,Age-adjusted Prevalence,62.3,62.3
WY,Wyoming,BRFSS,Cancer,%,Age-adjusted Prevalence,,
WY,Wyoming,BRFSS,Cancer,%,Age-adjusted Prevalence,56.3,56.3
WY,Wyoming,BRFSS,Cancer,%,Age-adjusted Prevalence,44.9,44.9
WY,Wyoming,BRFSS,Cancer,%,Age-adjusted Prevalence,55.5,55.5
WY,Wyoming,BRFSS,Cancer,%,Age-adjusted Prevalence,,
WY,Wyoming,BRFSS,Cancer,%,Age-adjusted Prevalence,56.9,56.9
WY,Wyoming,BRFSS,Cancer,%,Age-adjusted Prevalence,55.8,55.8
WY,Wyoming,BRFSS,Cancer,%,Age-adjusted Prevalence,56.3,56.3
AK,Alaska,BRFSS,Cancer,%,Crude Prevalence,,
AK,Alaska,BRFSS,Cancer,%,Crude Prevalence,61.6,61.6
AK,Alaska,BRFSS,Cancer,%,Crude Prevalence,,
AK,Alaska,BRFSS,Cancer,%,Crude Prevalence,54.3,54.3
AK,Alaska,BRFSS,Cancer,%,Crude Prevalence,57,57
AK,Alaska,BRFSS,Cancer,%,Crude Prevalence,56,56
AK,Alaska,BRFSS,Cancer,%,Crude Prevalence,56.2,56.2
AL,Alabama,BRFSS,Cancer,%,Crude Prevalence,67,67
AL,Alabama,BRFSS,Cancer,%,Crude Prevalence,67.6,67.6
AL,Alabama,BRFSS,Cancer,%,Crude Prevalence,55.1,55.1
AL,Alabama,BRFSS,Cancer,%,Crude Prevalence,64.1,64.1
AL,Alabama,BRFSS,Cancer,%,Crude Prevalence,,
AL,Alabama,BRFSS,Cancer,%,Crude Prevalence,60.5,60.5
AL,Alabama,BRFSS,Cancer,%,Crude Prevalence,66,66
AL,Alabama,BRFSS,Cancer,%,Crude Prevalence,66.1,66.1
AR,Arkansas,BRFSS,Cancer,%,Crude Prevalence,56.9,56.9
AR,Arkansas,BRFSS,Cancer,%,Crude Prevalence,57.1,57.1
AR,Arkansas,BRFSS,Cancer,%,Crude Prevalence,,
AR,Arkansas,BRFSS,Cancer,%,Crude Prevalence,56.4,56.4
AR,Arkansas,BRFSS,Cancer,%,Crude Prevalence,,
AR,Arkansas,BRFSS,Cancer,%,Crude Prevalence,39.3,39.3
AR,Arkansas,BRFSS,Cancer,%,Crude Prevalence,56.8,56.8
AR,Arkansas,BRFSS,Cancer,%,Crude Prevalence,57.7,57.7
AZ,Arizona,BRFSS,Cancer,%,Crude Prevalence,62,62
AZ,Arizona,BRFSS,Cancer,%,Crude Prevalence,59.7,59.7
AZ,Arizona,BRFSS,Cancer,%,Crude Prevalence,48.9,48.9
AZ,Arizona,BRFSS,Cancer,%,Crude Prevalence,57.1,57.1
AZ,Arizona,BRFSS,Cancer,%,Crude Prevalence,,
AZ,Arizona,BRFSS,Cancer,%,Crude Prevalence,38.8,38.8
AZ,Arizona,BRFSS,Cancer,%,Crude Prevalence,58.5,58.5
AZ,Arizona,BRFSS,Cancer,%,Crude Prevalence,61.9,61.9
CA,California,BRFSS,Cancer,%,Crude Prevalence,76,76
CA,California,BRFSS,Cancer,%,Crude Prevalence,68.7,68.7
CA,California,BRFSS,Cancer,%,Crude Prevalence,49.7,49.7
CA,California,BRFSS,Cancer,%,Crude Prevalence,65.4,65.4
CA,California,BRFSS,Cancer,%,Crude Prevalence,66.3,66.3
CA,California,BRFSS,Cancer,%,Crude Prevalence,71.1,71.1
CA,California,BRFSS,Cancer,%,Crude Prevalence,67.2,67.2
CA,California,BRFSS,Cancer,%,Crude Prevalence,72.4,72.4
CO,Colorado,BRFSS,Cancer,%,Crude Prevalence,65.4,65.4
CO,Colorado,BRFSS,Cancer,%,Crude Prevalence,65,65
CO,Colorado,BRFSS,Cancer,%,Crude Prevalence,52.3,52.3
CO,Colorado,BRFSS,Cancer,%,Crude Prevalence,65.6,65.6
CO,Colorado,BRFSS,Cancer,%,Crude Prevalence,55.8,55.8
CO,Colorado,BRFSS,Cancer,%,Crude Prevalence,59,59
CO,Colorado,BRFSS,Cancer,%,Crude Prevalence,65.3,65.3
CO,Colorado,BRFSS,Cancer,%,Crude Prevalence,67.4,67.4
CT,Connecticut,BRFSS,Cancer,%,Crude Prevalence,63.6,63.6
CT,Connecticut,BRFSS,Cancer,%,Crude Prevalence,73,73
CT,Connecticut,BRFSS,Cancer,%,Crude Prevalence,61.8,61.8
CT,Connecticut,BRFSS,Cancer,%,Crude Prevalence,71.4,71.4
CT,Connecticut,BRFSS,Cancer,%,Crude Prevalence,,
CT,Connecticut,BRFSS,Cancer,%,Crude Prevalence,62.9,62.9
CT,Connecticut,BRFSS,Cancer,%,Crude Prevalence,72.2,72.2
CT,Connecticut,BRFSS,Cancer,%,Crude Prevalence,74.4,74.4
DC,District of Columbia,BRFSS,Cancer,%,Crude Prevalence,68.2,68.2
DC,District of Columbia,BRFSS,Cancer,%,Crude Prevalence,70.4,70.4
DC,District of Columbia,BRFSS,Cancer,%,Crude Prevalence,,
DC,District of Columbia,BRFSS,Cancer,%,Crude Prevalence,63.4,63.4
DC,District of Columbia,BRFSS,Cancer,%,Crude Prevalence,,
DC,District of Columbia,BRFSS,Cancer,%,Crude Prevalence,,
DC,District of Columbia,BRFSS,Cancer,%,Crude Prevalence,67.2,67.2
DC,District of Columbia,BRFSS,Cancer,%,Crude Prevalence,72.8,72.8
DE,Delaware,BRFSS,Cancer,%,Crude Prevalence,69.7,69.7
DE,Delaware,BRFSS,Cancer,%,Crude Prevalence,71.9,71.9
DE,Delaware,BRFSS,Cancer,%,Crude Prevalence,,
DE,Delaware,BRFSS,Cancer,%,Crude Prevalence,71.2,71.2
DE,Delaware,BRFSS,Cancer,%,Crude Prevalence,,
DE,Delaware,BRFSS,Cancer,%,Crude Prevalence,79.2,79.2
DE,Delaware,BRFSS,Cancer,%,Crude Prevalence,71.5,71.5
DE,Delaware,BRFSS,Cancer,%,Crude Prevalence,71.6,71.6
FL,Florida,BRFSS,Cancer,%,Crude Prevalence,66.1,66.1
FL,Florida,BRFSS,Cancer,%,Crude Prevalence,67.4,67.4
FL,Florida,BRFSS,Cancer,%,Crude Prevalence,56.6,56.6
FL,Florida,BRFSS,Cancer,%,Crude Prevalence,64.6,64.6
FL,Florida,BRFSS,Cancer,%,Crude Prevalence,74.7,74.7
FL,Florida,BRFSS,Cancer,%,Crude Prevalence,53.6,53.6
FL,Florida,BRFSS,Cancer,%,Crude Prevalence,66.1,66.1
FL,Florida,BRFSS,Cancer,%,Crude Prevalence,68.9,68.9
GA,Georgia,BRFSS,Cancer,%,Crude Prevalence,67,67
GA,Georgia,BRFSS,Cancer,%,Crude Prevalence,67.7,67.7
GA,Georgia,BRFSS,Cancer,%,Crude Prevalence,49.5,49.5
GA,Georgia,BRFSS,Cancer,%,Crude Prevalence,67.6,67.6
GA,Georgia,BRFSS,Cancer,%,Crude Prevalence,,
GA,Georgia,BRFSS,Cancer,%,Crude Prevalence,68.8,68.8
GA,Georgia,BRFSS,Cancer,%,Crude Prevalence,67.7,67.7
GA,Georgia,BRFSS,Cancer,%,Crude Prevalence,68.7,68.7
GU,Guam,BRFSS,Cancer,%,Crude Prevalence,,
GU,Guam,BRFSS,Cancer,%,Crude Prevalence,43.4,43.4
GU,Guam,BRFSS,Cancer,%,Crude Prevalence,35.4,35.4
GU,Guam,BRFSS,Cancer,%,Crude Prevalence,36.1,36.1
GU,Guam,BRFSS,Cancer,%,Crude Prevalence,51.3,51.3
GU,Guam,BRFSS,Cancer,%,Crude Prevalence,33.9,33.9
GU,Guam,BRFSS,Cancer,%,Crude Prevalence,40,40
GU,Guam,BRFSS,Cancer,%,Crude Prevalence,64.6,64.6
HI,Hawaii,BRFSS,Cancer,%,Crude Prevalence,,
HI,Hawaii,BRFSS,Cancer,%,Crude Prevalence,65,65
HI,Hawaii,BRFSS,Cancer,%,Crude Prevalence,61.2,61.2
HI,Hawaii,BRFSS,Cancer,%,Crude Prevalence,64.9,64.9
HI,Hawaii,BRFSS,Cancer,%,Crude Prevalence,63.7,63.7
HI,Hawaii,BRFSS,Cancer,%,Crude Prevalence,64.6,64.6
HI,Hawaii,BRFSS,Cancer,%,Crude Prevalence,64.9,64.9
HI,Hawaii,BRFSS,Cancer,%,Crude Prevalence,67.3,67.3
IA,Iowa,BRFSS,Cancer,%,Crude Prevalence,,
IA,Iowa,BRFSS,Cancer,%,Crude Prevalence,69.4,69.4
IA,Iowa,BRFSS,Cancer,%,Crude Prevalence,58.8,58.8
IA,Iowa,BRFSS,Cancer,%,Crude Prevalence,62.9,62.9
IA,Iowa,BRFSS,Cancer,%,Crude Prevalence,,
IA,Iowa,BRFSS,Cancer,%,Crude Prevalence,,
IA,Iowa,BRFSS,Cancer,%,Crude Prevalence,66.2,66.2
IA,Iowa,BRFSS,Cancer,%,Crude Prevalence,66.7,66.7
ID,Idaho,BRFSS,Cancer,%,Crude Prevalence,,
ID,Idaho,BRFSS,Cancer,%,Crude Prevalence,58.3,58.3
ID,Idaho,BRFSS,Cancer,%,Crude Prevalence,45.8,45.8
ID,Idaho,BRFSS,Cancer,%,Crude Prevalence,62.9,62.9
ID,Idaho,BRFSS,Cancer,%,Crude Prevalence,,
ID,Idaho,BRFSS,Cancer,%,Crude Prevalence,,
ID,Idaho,BRFSS,Cancer,%,Crude Prevalence,60.5,60.5
ID,Idaho,BRFSS,Cancer,%,Crude Prevalence,61.1,61.1
IL,Illinois,BRFSS,Cancer,%,Crude Prevalence,59.9,59.9
IL,Illinois,BRFSS,Cancer,%,Crude Prevalence,62.7,62.7
IL,Illinois,BRFSS,Cancer,%,Crude Prevalence,47,47
IL,Illinois,BRFSS,Cancer,%,Crude Prevalence,59,59
IL,Illinois,BRFSS,Cancer,%,Crude Prevalence,,
IL,Illinois,BRFSS,Cancer,%,Crude Prevalence,,
IL,Illinois,BRFSS,Cancer,%,Crude Prevalence,62.8,62.8
IN,Indiana,BRFSS,Cancer,%,Crude Prevalence,59,59
IN,Indiana,BRFSS,Cancer,%,Crude Prevalence,61.3,61.3
IN,Indiana,BRFSS,Cancer,%,Crude Prevalence,38.7,38.7
IN,Indiana,BRFSS,Cancer,%,Crude Prevalence,59.7,59.7
IN,Indiana,BRFSS,Cancer,%,Crude Prevalence,47.8,47.8
IN,Indiana,BRFSS,Cancer,%,Crude Prevalence,,
IN,Indiana,BRFSS,Cancer,%,Crude Prevalence,60.5,60.5
IN,Indiana,BRFSS,Cancer,%,Crude Prevalence,61.5,61.5
KS,Kansas,BRFSS,Cancer,%,Crude Prevalence,68.3,68.3
KS,Kansas,BRFSS,Cancer,%,Crude Prevalence,66.2,66.2
KS,Kansas,BRFSS,Cancer,%,Crude Prevalence,48.4,48.4
KS,Kansas,BRFSS,Cancer,%,Crude Prevalence,63.2,63.2
KS,Kansas,BRFSS,Cancer,%,Crude Prevalence,53,53
KS,Kansas,BRFSS,Cancer,%,Crude Prevalence,56.5,56.5
KS,Kansas,BRFSS,Cancer,%,Crude Prevalence,64.7,64.7
KS,Kansas,BRFSS,Cancer,%,Crude Prevalence,66,66
KY,Kentucky,BRFSS,Cancer,%,Crude Prevalence,61.7,61.7
KY,Kentucky,BRFSS,Cancer,%,Crude Prevalence,65.2,65.2
KY,Kentucky,BRFSS,Cancer,%,Crude Prevalence,73.4,73.4
KY,Kentucky,BRFSS,Cancer,%,Crude Prevalence,60.5,60.5
UT,Utah,BRFSS,Cancer,%,Crude Prevalence,66.5,66.5
KY,Kentucky,BRFSS,Cancer,%,Crude Prevalence,54.3,54.3
KY,Kentucky,BRFSS,Cancer,%,Crude Prevalence,38.8,38.8
KY,Kentucky,BRFSS,Cancer,%,Crude Prevalence,63,63
KY,Kentucky,BRFSS,Cancer,%,Crude Prevalence,63.4,63.4
LA,Louisiana,BRFSS,Cancer,%,Crude Prevalence,54.5,54.5
LA,Louisiana,BRFSS,Cancer,%,Crude Prevalence,61.4,61.4
LA,Louisiana,BRFSS,Cancer,%,Crude Prevalence,58,58
LA,Louisiana,BRFSS,Cancer,%,Crude Prevalence,58.9,58.9
LA,Louisiana,BRFSS,Cancer,%,Crude Prevalence,,
LA,Louisiana,BRFSS,Cancer,%,Crude Prevalence,35.6,35.6
LA,Louisiana,BRFSS,Cancer,%,Crude Prevalence,60.2,60.2
LA,Louisiana,BRFSS,Cancer,%,Crude Prevalence,63.6,63.6
MA,Massachusetts,BRFSS,Cancer,%,Crude Prevalence,69.5,69.5
MA,Massachusetts,BRFSS,Cancer,%,Crude Prevalence,76.3,76.3
MA,Massachusetts,BRFSS,Cancer,%,Crude Prevalence,67.9,67.9
MA,Massachusetts,BRFSS,Cancer,%,Crude Prevalence,76.6,76.6
MA,Massachusetts,BRFSS,Cancer,%,Crude Prevalence,68.9,68.9
MA,Massachusetts,BRFSS,Cancer,%,Crude Prevalence,66,66
MA,Massachusetts,BRFSS,Cancer,%,Crude Prevalence,76.4,76.4
MA,Massachusetts,BRFSS,Cancer,%,Crude Prevalence,77.7,77.7
MD,Maryland,BRFSS,Cancer,%,Crude Prevalence,71.5,71.5
MD,Maryland,BRFSS,Cancer,%,Crude Prevalence,66.9,66.9
MD,Maryland,BRFSS,Cancer,%,Crude Prevalence,68.6,68.6
MD,Maryland,BRFSS,Cancer,%,Crude Prevalence,67.6,67.6
MD,Maryland,BRFSS,Cancer,%,Crude Prevalence,60,60
MD,Maryland,BRFSS,Cancer,%,Crude Prevalence,70.8,70.8
MD,Maryland,BRFSS,Cancer,%,Crude Prevalence,71.5,71.5
ME,Maine,BRFSS,Cancer,%,Crude Prevalence,,
ME,Maine,BRFSS,Cancer,%,Crude Prevalence,74.7,74.7
ME,Maine,BRFSS,Cancer,%,Crude Prevalence,,
ME,Maine,BRFSS,Cancer,%,Crude Prevalence,72.1,72.1
ME,Maine,BRFSS,Cancer,%,Crude Prevalence,67.7,67.7
ME,Maine,BRFSS,Cancer,%,Crude Prevalence,63.7,63.7
ME,Maine,BRFSS,Cancer,%,Crude Prevalence,73.5,73.5
ME,Maine,BRFSS,Cancer,%,Crude Prevalence,73.9,73.9
MI,Michigan,BRFSS,Cancer,%,Crude Prevalence,63.5,63.5
MI,Michigan,BRFSS,Cancer,%,Crude Prevalence,71.7,71.7
MI,Michigan,BRFSS,Cancer,%,Crude Prevalence,59,59
MI,Michigan,BRFSS,Cancer,%,Crude Prevalence,66.5,66.5
MI,Michigan,BRFSS,Cancer,%,Crude Prevalence,58.4,58.4
MI,Michigan,BRFSS,Cancer,%,Crude Prevalence,60.7,60.7
MI,Michigan,BRFSS,Cancer,%,Crude Prevalence,69.2,69.2
MI,Michigan,BRFSS,Cancer,%,Crude Prevalence,70.6,70.6
MN,Minnesota,BRFSS,Cancer,%,Crude Prevalence,51.9,51.9
MN,Minnesota,BRFSS,Cancer,%,Crude Prevalence,72.7,72.7
MN,Minnesota,BRFSS,Cancer,%,Crude Prevalence,40.5,40.5
MN,Minnesota,BRFSS,Cancer,%,Crude Prevalence,68.5,68.5
MN,Minnesota,BRFSS,Cancer,%,Crude Prevalence,,
MN,Minnesota,BRFSS,Cancer,%,Crude Prevalence,58.6,58.6
MN,Minnesota,BRFSS,Cancer,%,Crude Prevalence,70.6,70.6
MN,Minnesota,BRFSS,Cancer,%,Crude Prevalence,72,72
MO,Missouri,BRFSS,Cancer,%,Crude Prevalence,64.9,64.9
MO,Missouri,BRFSS,Cancer,%,Crude Prevalence,64.3,64.3
MO,Missouri,BRFSS,Cancer,%,Crude Prevalence,,
MO,Missouri,BRFSS,Cancer,%,Crude Prevalence,64,64
MO,Missouri,BRFSS,Cancer,%,Crude Prevalence,51.2,51.2
MO,Missouri,BRFSS,Cancer,%,Crude Prevalence,,
MO,Missouri,BRFSS,Cancer,%,Crude Prevalence,64.1,64.1
MO,Missouri,BRFSS,Cancer,%,Crude Prevalence,64.3,64.3
MS,Mississippi,BRFSS,Cancer,%,Crude Prevalence,50.8,50.8
MS,Mississippi,BRFSS,Cancer,%,Crude Prevalence,60.9,60.9
MS,Mississippi,BRFSS,Cancer,%,Crude Prevalence,62.5,62.5
MS,Mississippi,BRFSS,Cancer,%,Crude Prevalence,55.5,55.5
MS,Mississippi,BRFSS,Cancer,%,Crude Prevalence,,
MS,Mississippi,BRFSS,Cancer,%,Crude Prevalence,,
MS,Mississippi,BRFSS,Cancer,%,Crude Prevalence,58.4,58.4
MS,Mississippi,BRFSS,Cancer,%,Crude Prevalence,62.1,62.1
MT,Montana,BRFSS,Cancer,%,Crude Prevalence,,
MT,Montana,BRFSS,Cancer,%,Crude Prevalence,56.7,56.7
MT,Montana,BRFSS,Cancer,%,Crude Prevalence,,
MT,Montana,BRFSS,Cancer,%,Crude Prevalence,56.2,56.2
MT,Montana,BRFSS,Cancer,%,Crude Prevalence,26.7,26.7
MT,Montana,BRFSS,Cancer,%,Crude Prevalence,45.1,45.1
MT,Montana,BRFSS,Cancer,%,Crude Prevalence,56.4,56.4
MT,Montana,BRFSS,Cancer,%,Crude Prevalence,57.7,57.7
NC,North Carolina,BRFSS,Cancer,%,Crude Prevalence,67.2,67.2
NC,North Carolina,BRFSS,Cancer,%,Crude Prevalence,70.4,70.4
NC,North Carolina,BRFSS,Cancer,%,Crude Prevalence,34.9,34.9
NC,North Carolina,BRFSS,Cancer,%,Crude Prevalence,66.6,66.6
NC,North Carolina,BRFSS,Cancer,%,Crude Prevalence,65,65
NC,North Carolina,BRFSS,Cancer,%,Crude Prevalence,71.6,71.6
NC,North Carolina,BRFSS,Cancer,%,Crude Prevalence,68.6,68.6
NC,North Carolina,BRFSS,Cancer,%,Crude Prevalence,70.2,70.2
ND,North Dakota,BRFSS,Cancer,%,Crude Prevalence,,
ND,North Dakota,BRFSS,Cancer,%,Crude Prevalence,60.5,60.5
ND,North Dakota,BRFSS,Cancer,%,Crude Prevalence,,
ND,North Dakota,BRFSS,Cancer,%,Crude Prevalence,55.7,55.7
ND,North Dakota,BRFSS,Cancer,%,Crude Prevalence,,
ND,North Dakota,BRFSS,Cancer,%,Crude Prevalence,30.6,30.6
ND,North Dakota,BRFSS,Cancer,%,Crude Prevalence,58.1,58.1
ND,North Dakota,BRFSS,Cancer,%,Crude Prevalence,59.2,59.2
NE,Nebraska,BRFSS,Cancer,%,Crude Prevalence,56.6,56.6
NE,Nebraska,BRFSS,Cancer,%,Crude Prevalence,63.6,63.6
NE,Nebraska,BRFSS,Cancer,%,Crude Prevalence,35,35
NE,Nebraska,BRFSS,Cancer,%,Crude Prevalence,58.4,58.4
NE,Nebraska,BRFSS,Cancer,%,Crude Prevalence,59.7,59.7
NE,Nebraska,BRFSS,Cancer,%,Crude Prevalence,58.6,58.6
NE,Nebraska,BRFSS,Cancer,%,Crude Prevalence,61.1,61.1
NE,Nebraska,BRFSS,Cancer,%,Crude Prevalence,62.6,62.6
NH,New Hampshire,BRFSS,Cancer,%,Crude Prevalence,,
NH,New Hampshire,BRFSS,Cancer,%,Crude Prevalence,76.2,76.2
NH,New Hampshire,BRFSS,Cancer,%,Crude Prevalence,,
NH,New Hampshire,BRFSS,Cancer,%,Crude Prevalence,73.8,73.8
NH,New Hampshire,BRFSS,Cancer,%,Crude Prevalence,,
NH,New Hampshire,BRFSS,Cancer,%,Crude Prevalence,73.1,73.1
NH,New Hampshire,BRFSS,Cancer,%,Crude Prevalence,75,75
NH,New Hampshire,BRFSS,Cancer,%,Crude Prevalence,74.8,74.8
NJ,New Jersey,BRFSS,Cancer,%,Crude Prevalence,63.5,63.5
NJ,New Jersey,BRFSS,Cancer,%,Crude Prevalence,62.4,62.4
NJ,New Jersey,BRFSS,Cancer,%,Crude Prevalence,60.4,60.4
NJ,New Jersey,BRFSS,Cancer,%,Crude Prevalence,62.3,62.3
NJ,New Jersey,BRFSS,Cancer,%,Crude Prevalence,,
NJ,New Jersey,BRFSS,Cancer,%,Crude Prevalence,48.5,48.5
NJ,New Jersey,BRFSS,Cancer,%,Crude Prevalence,62.4,62.4
NJ,New Jersey,BRFSS,Cancer,%,Crude Prevalence,63.9,63.9
NM,New Mexico,BRFSS,Cancer,%,Crude Prevalence,,
NM,New Mexico,BRFSS,Cancer,%,Crude Prevalence,60,60
NM,New Mexico,BRFSS,Cancer,%,Crude Prevalence,54,54
NM,New Mexico,BRFSS,Cancer,%,Crude Prevalence,55,55
NM,New Mexico,BRFSS,Cancer,%,Crude Prevalence,,
NM,New Mexico,BRFSS,Cancer,%,Crude Prevalence,41.7,41.7
NM,New Mexico,BRFSS,Cancer,%,Crude Prevalence,57.6,57.6
NM,New Mexico,BRFSS,Cancer,%,Crude Prevalence,61.5,61.5
NV,Nevada,BRFSS,Cancer,%,Crude Prevalence,70.6,70.6
NV,Nevada,BRFSS,Cancer,%,Crude Prevalence,59.9,59.9
NV,Nevada,BRFSS,Cancer,%,Crude Prevalence,42.4,42.4
NV,Nevada,BRFSS,Cancer,%,Crude Prevalence,57.3,57.3
NV,Nevada,BRFSS,Cancer,%,Crude Prevalence,59.3,59.3
NV,Nevada,BRFSS,Cancer,%,Crude Prevalence,51.6,51.6
NV,Nevada,BRFSS,Cancer,%,Crude Prevalence,58.6,58.6
NV,Nevada,BRFSS,Cancer,%,Crude Prevalence,61.2,61.2
NY,New York,BRFSS,Cancer,%,Crude Prevalence,76.6,76.6
NY,New York,BRFSS,Cancer,%,Crude Prevalence,69.2,69.2
NY,New York,BRFSS,Cancer,%,Crude Prevalence,73.9,73.9
NY,New York,BRFSS,Cancer,%,Crude Prevalence,70.1,70.1
NY,New York,BRFSS,Cancer,%,Crude Prevalence,,
NY,New York,BRFSS,Cancer,%,Crude Prevalence,,
NY,New York,BRFSS,Cancer,%,Crude Prevalence,69.6,69.6
NY,New York,BRFSS,Cancer,%,Crude Prevalence,68.8,68.8
OH,Ohio,BRFSS,Cancer,%,Crude Prevalence,64.6,64.6
OH,Ohio,BRFSS,Cancer,%,Crude Prevalence,65.5,65.5
OH,Ohio,BRFSS,Cancer,%,Crude Prevalence,66.4,66.4
OH,Ohio,BRFSS,Cancer,%,Crude Prevalence,61.1,61.1
OH,Ohio,BRFSS,Cancer,%,Crude Prevalence,63.8,63.8
OH,Ohio,BRFSS,Cancer,%,Crude Prevalence,49.8,49.8
OH,Ohio,BRFSS,Cancer,%,Crude Prevalence,63.4,63.4
OH,Ohio,BRFSS,Cancer,%,Crude Prevalence,63.4,63.4
OK,Oklahoma,BRFSS,Cancer,%,Crude Prevalence,59.6,59.6
OK,Oklahoma,BRFSS,Cancer,%,Crude Prevalence,60.5,60.5
OK,Oklahoma,BRFSS,Cancer,%,Crude Prevalence,51,51
OK,Oklahoma,BRFSS,Cancer,%,Crude Prevalence,56.4,56.4
OK,Oklahoma,BRFSS,Cancer,%,Crude Prevalence,48.3,48.3
OK,Oklahoma,BRFSS,Cancer,%,Crude Prevalence,52.1,52.1
OK,Oklahoma,BRFSS,Cancer,%,Crude Prevalence,58.5,58.5
OK,Oklahoma,BRFSS,Cancer,%,Crude Prevalence,59.8,59.8
OR,Oregon,BRFSS,Cancer,%,Crude Prevalence,,
OR,Oregon,BRFSS,Cancer,%,Crude Prevalence,65,65
OR,Oregon,BRFSS,Cancer,%,Crude Prevalence,45.3,45.3
OR,Oregon,BRFSS,Cancer,%,Crude Prevalence,66.1,66.1
OR,Oregon,BRFSS,Cancer,%,Crude Prevalence,50.1,50.1
OR,Oregon,BRFSS,Cancer,%,Crude Prevalence,47.4,47.4
OR,Oregon,BRFSS,Cancer,%,Crude Prevalence,65.5,65.5
OR,Oregon,BRFSS,Cancer,%,Crude Prevalence,67.4,67.4
PA,Pennsylvania,BRFSS,Cancer,%,Crude Prevalence,67.2,67.2
PA,Pennsylvania,BRFSS,Cancer,%,Crude Prevalence,68.9,68.9
PA,Pennsylvania,BRFSS,Cancer,%,Crude Prevalence,58.8,58.8
PA,Pennsylvania,BRFSS,Cancer,%,Crude Prevalence,64.5,64.5
PA,Pennsylvania,BRFSS,Cancer,%,Crude Prevalence,48.2,48.2
PA,Pennsylvania,BRFSS,Cancer,%,Crude Prevalence,62.3,62.3
PA,Pennsylvania,BRFSS,Cancer,%,Crude Prevalence,66.8,66.8
PA,Pennsylvania,BRFSS,Cancer,%,Crude Prevalence,67.5,67.5
PR,Puerto Rico,BRFSS,Cancer,%,Crude Prevalence,,
PR,Puerto Rico,BRFSS,Cancer,%,Crude Prevalence,53.2,53.2
PR,Puerto Rico,BRFSS,Cancer,%,Crude Prevalence,52.5,52.5
PR,Puerto Rico,BRFSS,Cancer,%,Crude Prevalence,51.3,51.3
PR,Puerto Rico,BRFSS,Cancer,%,Crude Prevalence,,
PR,Puerto Rico,BRFSS,Cancer,%,Crude Prevalence,,
PR,Puerto Rico,BRFSS,Cancer,%,Crude Prevalence,52.4,52.4
PR,Puerto Rico,BRFSS,Cancer,%,Crude Prevalence,,
RI,Rhode Island,BRFSS,Cancer,%,Crude Prevalence,72.3,72.3
RI,Rhode Island,BRFSS,Cancer,%,Crude Prevalence,73.9,73.9
RI,Rhode Island,BRFSS,Cancer,%,Crude Prevalence,51,51
RI,Rhode Island,BRFSS,Cancer,%,Crude Prevalence,71.7,71.7
RI,Rhode Island,BRFSS,Cancer,%,Crude Prevalence,,
RI,Rhode Island,BRFSS,Cancer,%,Crude Prevalence,,
RI,Rhode Island,BRFSS,Cancer,%,Crude Prevalence,72.9,72.9
RI,Rhode Island,BRFSS,Cancer,%,Crude Prevalence,75.5,75.5
SC,South Carolina,BRFSS,Cancer,%,Crude Prevalence,60.2,60.2
SC,South Carolina,BRFSS,Cancer,%,Crude Prevalence,65.8,65.8
SC,South Carolina,BRFSS,Cancer,%,Crude Prevalence,64.2,64.2
SC,South Carolina,BRFSS,Cancer,%,Crude Prevalence,64.3,64.3
SC,South Carolina,BRFSS,Cancer,%,Crude Prevalence,50.9,50.9
SC,South Carolina,BRFSS,Cancer,%,Crude Prevalence,66.1,66.1
SC,South Carolina,BRFSS,Cancer,%,Crude Prevalence,65.1,65.1
SC,South Carolina,BRFSS,Cancer,%,Crude Prevalence,66.8,66.8
SD,South Dakota,BRFSS,Cancer,%,Crude Prevalence,,
SD,South Dakota,BRFSS,Cancer,%,Crude Prevalence,64.2,64.2
SD,South Dakota,BRFSS,Cancer,%,Crude Prevalence,,
SD,South Dakota,BRFSS,Cancer,%,Crude Prevalence,60.6,60.6
SD,South Dakota,BRFSS,Cancer,%,Crude Prevalence,,
SD,South Dakota,BRFSS,Cancer,%,Crude Prevalence,41.5,41.5
SD,South Dakota,BRFSS,Cancer,%,Crude Prevalence,62.5,62.5
SD,South Dakota,BRFSS,Cancer,%,Crude Prevalence,63.8,63.8
TN,Tennessee,BRFSS,Cancer,%,Crude Prevalence,58,58
TN,Tennessee,BRFSS,Cancer,%,Crude Prevalence,67.2,67.2
